0.000000	0.000000	0.177253	0.984165	0.581199	0.428681
0.000000	0.000000	0.174109	0.984726	0.579188	0.426520
0.000000	0.000000	0.170963	0.985277	0.577162	0.424348
0.000000	0.000000	0.167815	0.985819	0.575119	0.422165
0.000000	0.000000	0.164665	0.986349	0.573061	0.419971
0.000000	0.000000	0.161514	0.986870	0.570986	0.417764
0.000000	0.000000	0.158361	0.987381	0.568894	0.415546
0.000000	0.000000	0.155207	0.987882	0.566786	0.413316
0.000000	0.000000	0.152051	0.988373	0.564661	0.411075
0.000000	0.000000	0.148893	0.988853	0.562520	0.408821
0.000000	0.000000	0.145734	0.989324	0.560361	0.406555
0.000000	0.000000	0.142573	0.989784	0.558185	0.404277
0.000000	0.000000	0.139411	0.990235	0.555992	0.401987
0.000000	0.000000	0.136247	0.990675	0.553781	0.399684
0.000000	0.000000	0.133082	0.991105	0.551552	0.397369
0.000000	0.000000	0.129916	0.991525	0.549306	0.395041
0.000000	0.000000	0.126748	0.991935	0.547041	0.392700
0.000000	0.000000	0.123579	0.992335	0.544758	0.390347
0.000000	0.000000	0.120409	0.992724	0.542457	0.387981
0.000000	0.000000	0.117238	0.993104	0.540138	0.385602
0.000000	0.000000	0.114065	0.993473	0.537799	0.383209
0.000000	0.000000	0.110892	0.993833	0.535441	0.380803
0.000000	0.000000	0.107717	0.994182	0.533065	0.378384
0.000000	0.000000	0.104541	0.994521	0.530668	0.375952
0.000000	0.000000	0.101364	0.994849	0.528252	0.373506
0.000000	0.000000	0.098185	0.995168	0.525817	0.371046
0.000000	0.000000	0.095006	0.995477	0.523361	0.368572
0.000000	0.000000	0.091826	0.995775	0.520885	0.366084
0.000000	0.000000	0.088645	0.996063	0.518388	0.363582
0.000000	0.000000	0.085463	0.996341	0.515871	0.361066
